time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
2988.0,12755,1109.2212960000002,0.18744000000000002,1115.2212960000002,6.18744,1629.0142105263199
3000.0,12756,1108.9584,0.27264,1114.9584,6.27264,1628.7689473684252
3012.0,12754,1108.7143680000001,0.28968,1114.7143680000001,6.28968,1628.520000000004
3024.0,12761,1109.533488,0.23856000000000002,1115.533488,6.23856,1628.2752631578987
3036.0,12735,1107.1308960000001,0.27264,1113.1308960000001,6.27264,1628.0263157894776
3048.0,12723,1106.29656,0.22152000000000002,1112.29656,6.22152,1627.8042105263198
3060.0,12711,1105.3922400000001,0.18744000000000002,1111.3922400000001,6.18744,1627.5726315789514
3072.0,12732,1106.869824,0.27264,1112.869824,6.27264,1627.3494736842144
3084.0,12719,1106.4383520000001,0.10224000000000001,1112.4383520000001,6.10224,1627.1210526315829
3096.0,12722,1106.27952,0.20448000000000002,1112.27952,6.20448,1626.8805263157933
3108.0,12736,1107.287904,0.2556,1113.287904,6.2556,1626.6431578947406
